ts_ms,open,high,low,close
1781017200000,737.81,738.39,736.3,737.53
1781018100000,737.52,737.725,730.79,730.999
1781019000000,731,732.47,730.51,731.766
1781019900000,731.788,732.72,728.97,729.204
1781020800000,729.135,730.54,727.77,728.41
1781021700000,728.51,728.51,725.33,727.386
1781022600000,727.28,728.56,722.61,724.69
1781023500000,724.65,726.69,723.575,726.561
1781024400000,726.585,729.02,726.4,728.63
1781025300000,728.566,731.27,727.93,730.743
1781026200000,730.77,733.94,730.21,733.031
1781027100000,732.98,733.17,730.96,732.554
1781028000000,732.63,733.74,732.15,733.29
1781028900000,733.306,735.15,732.635,735.036
1781029800000,735.04,736.25,734.33,734.42
1781030700000,734.41,737.11,734.375,736.77
1781031600000,736.766,737.66,735.21,735.268
1781032500000,735.284,735.41,733.25,734.555
1781033400000,734.53,735,732.59,733.426
1781034300000,733.423,737.44,732.55,737.06
1781035200000,737.174,737.665,736.215,736.336
1781036100000,736.34,736.961,736.13,736.8
1781037000000,736.797,737.146,736.492,736.915
1781037900000,736.916,737.02,736.43,736.715
1781038800000,736.716,736.725,736.473,736.61
1781039700000,736.61,736.67,735.356,735.422
1781040600000,735.421,735.738,735.267,735.627
1781041500000,735.626,735.639,735.405,735.532
1781042400000,735.61,736.097,735.381,735.984
1781043300000,735.985,736.373,735.498,735.607
1781044200000,735.612,735.633,734.565,734.898
1781045100000,734.897,734.933,734.227,734.768
1781046000000,734.771,735.702,734.726,734.909
1781046900000,734.908,734.961,734.531,734.565
1781047800000,734.565,734.844,734.347,734.798
1781048700000,734.803,735.719,734.774,735.711
1781049600000,735.709,737.19,735.697,736.34
1781050500000,736.44,736.51,735.72,736.37
1781051400000,736.05,736.05,734.43,734.81
1781052300000,734.79,736.32,734.7,736.06
1781053200000,735.93,736.74,735.81,736.37
1781054100000,736.24,736.93,736.02,736.29
1781055000000,736.22,736.78,735.73,735.9
1781055900000,736.08,736.46,735.59,736.07
1781056800000,735.92,736.02,735.11,735.57
1781057700000,735.54,735.92,735.22,735.78
1781058600000,735.81,736.03,735.36,735.58
1781059500000,735.67,736,734.92,734.98
1781060400000,735.04,735.88,735.02,735.6
1781061300000,735.83,736.08,735.44,735.65
1781062200000,735.45,735.69,734.92,734.96
1781063100000,734.98,735.38,734.89,735.15
1781064000000,735.18,735.18,734.42,734.56
1781064900000,734.49,734.98,734.33,734.53
1781065800000,734.36,734.52,733.66,733.66
1781066700000,733.68,734.4,733.53,733.77
1781067600000,733.69,734.45,733.66,733.88
1781068500000,733.92,734.54,733.34,734.54
1781069400000,734.68,734.74,733.95,734.26
1781070300000,734.24,734.86,733.97,734.73
1781071200000,734.72,735.44,734.65,735.14
1781072100000,735.19,735.4,734.69,734.99
1781073000000,735.03,735.49,734.7,734.98
1781073900000,735.11,735.11,734.63,734.7
1781074800000,734.84,735.2,734.42,735.17
1781075700000,735.06,735.19,734.24,734.36
1781076600000,734.39,734.92,734.2,734.4
1781077500000,734.4,734.68,734.15,734.66
1781078400000,735.521,735.521,733.545,733.572
1781079300000,733.565,733.691,733.084,733.229
1781080200000,733.23,733.63,731.869,731.871
1781081100000,731.874,732.365,731.299,731.509
1781082000000,731.515,731.792,730.36,730.4
1781082900000,730.38,731.562,729.879,731.554
1781083800000,731.562,732.098,730.936,731.268
1781084700000,731.269,731.897,730.881,731.698
1781085600000,731.699,731.719,731.065,731.435
1781086500000,731.433,731.673,730.479,731.673
1781087400000,731.53,732.356,731.39,732.288
1781088300000,732.29,732.545,731.486,732.292
1781089200000,732.306,732.533,728.63,730.55
1781090100000,730.551,731.288,728.79,729.633
1781091000000,729.632,729.749,728.702,729.196
1781091900000,729.169,730.603,728.903,730.243
1781092800000,730.237,731.252,730.033,730.757
1781093700000,730.748,731.82,730.23,731.629
1781094600000,731.81,735.59,730.73,733.835
1781095500000,733.839,734.51,732.964,732.964
1781096400000,732.967,733.44,732.64,733.073
1781097300000,733.074,733.44,732.945,733.391
1781098200000,733.35,736.26,731.59,736.19
1781099100000,736.17,736.98,734.76,735.638
1781100000000,735.765,737.56,735.13,736.727
1781100900000,736.722,738.38,735.8,737.27
1781101800000,737.17,737.94,735.67,735.748
1781102700000,735.58,736.06,732.29,732.858
1781103600000,732.91,734.42,730.61,730.69
1781104500000,730.64,732.55,729.53,731.565
1781105400000,731.49,732.475,729.96,732.305
1781106300000,732.296,732.77,728.51,731.977
1781107200000,731.97,732.51,729.94,730.204
1781108100000,730.211,731.03,730,730.684
1781109000000,730.683,732.3,730.06,730.923
1781109900000,730.902,730.91,729.4,730.367
1781110800000,730.39,731.38,728.74,728.958
1781111700000,728.98,729.81,728.685,729.553
1781112600000,729.6,729.66,727.88,727.959
1781113500000,727.98,730.77,727.89,730.649
1781114400000,730.715,731.74,730.47,730.689
1781115300000,730.697,731.24,729.33,729.592
1781116200000,729.55,729.59,728.13,728.506
1781117100000,728.509,728.509,727,727.421
1781118000000,727.45,728.09,726.83,727.008
1781118900000,727.11,727.22,725.49,726.046
1781119800000,725.97,727.69,725.65,727.274
1781120700000,727.21,727.87,725.36,725.36
1781121600000,725.571,725.589,724.123,725.061
1781122500000,725.056,725.41,724.76,724.933
1781123400000,724.935,724.937,724.197,724.197
1781124300000,724.187,724.617,723.625,724.617
1781125200000,724.622,724.735,724.421,724.73
1781126100000,724.731,724.969,724.731,724.875
1781127000000,724.877,724.925,724.5,724.5
1781127900000,724.5,724.631,724.258,724.379
1781128800000,724.31,724.397,722.775,723.467
1781129700000,723.471,723.855,723.312,723.833
1781130600000,723.836,724.595,723.737,723.907
1781131500000,723.918,724.389,722.387,722.387
1781132400000,722.382,722.988,721.485,721.584
1781133300000,721.587,723.687,721.262,723.638
1781134200000,723.639,724.19,722.944,723.889
1781135100000,723.879,723.879,722.746,722.914
1781136000000,722.907,723.9,722.67,723.66
1781136900000,723.79,726.27,723.79,724.64
1781137800000,724.7,725.13,723.87,724.36
1781138700000,724.74,726.04,724.74,725.69
1781139600000,725.84,728.3,725.73,728.23
1781140500000,728.3,728.55,727.75,728.47
1781141400000,728.46,728.46,727.6,727.73
1781142300000,727.59,727.71,726.57,726.82
1781143200000,726.69,727.72,726.69,726.81
1781144100000,726.68,726.92,725.7,725.84
1781145000000,725.84,726.33,725.37,725.89
1781145900000,725.97,727.09,725.89,726.98
1781146800000,727.02,727.42,726.25,726.44
1781147700000,726.58,726.81,726.18,726.48
1781148600000,726.85,727.85,726.8,727.75
1781149500000,727.88,728.59,727.71,728.45
1781150400000,728.5,728.56,728.14,728.27
1781151300000,728.27,728.83,728.05,728.67
1781152200000,728.82,729.66,728.58,729.58
1781153100000,729.62,729.76,729.11,729.2
1781154000000,729.34,729.34,728.44,728.6
1781154900000,728.49,728.85,728.3,728.43
1781155800000,728.59,728.84,728.28,728.83
1781156700000,728.65,729.01,728.6,728.71
1781157600000,728.69,728.71,727.51,728.6
1781158500000,728.61,728.88,728.47,728.64
1781159400000,728.55,729.25,728.4,729
1781160300000,729.03,729.57,728.93,729.5
1781161200000,729.57,729.92,729.28,729.8
1781162100000,729.71,730.98,729.7,730.67
1781163000000,730.76,731.08,730.64,731
1781163900000,731,731,730.48,730.7
1781164800000,724.191,731.69,724.191,731.495
1781165700000,731.498,731.599,731.053,731.188
1781166600000,731.191,731.704,731.178,731.47
1781167500000,731.479,731.694,731.306,731.662
